0.000000 0.501002 0.000000
0.002004 0.501002 0.007022
0.004008 0.501002 0.014046
0.006012 0.501002 0.021062
0.008016 0.501002 0.028089
0.010020 0.501002 0.035093
0.012024 0.501002 0.042108
0.014028 0.501002 0.049118
0.016032 0.501002 0.056124
0.018036 0.501002 0.063139
0.020040 0.501002 0.070147
0.022044 0.501002 0.077165
0.024048 0.501002 0.084172
0.026052 0.501002 0.091200
0.028056 0.501002 0.098223
0.030060 0.501002 0.105239
0.032064 0.501002 0.112268
0.034068 0.501002 0.119280
0.036072 0.501002 0.126296
0.038076 0.501002 0.133309
0.040080 0.501002 0.140326
0.042084 0.501002 0.147338
0.044088 0.501002 0.154353
0.046092 0.501002 0.161381
0.048096 0.501002 0.168401
0.050100 0.501002 0.175428
0.052104 0.501002 0.182459
0.054108 0.501002 0.189489
0.056112 0.501002 0.196517
0.058116 0.501002 0.203557
0.060120 0.501002 0.210594
0.062124 0.501002 0.217638
0.064128 0.501002 0.224680
0.066132 0.501002 0.231725
0.068136 0.501002 0.238775
0.070140 0.501002 0.245806
0.072144 0.501002 0.252846
0.074148 0.501002 0.259876
0.076152 0.501002 0.266907
0.078156 0.501002 0.273917
0.080160 0.501002 0.280937
0.082164 0.501002 0.287932
0.084168 0.501002 0.294930
0.086172 0.501002 0.301929
0.088176 0.501002 0.308931
0.090180 0.501002 0.315947
0.092184 0.501002 0.322959
0.094188 0.501002 0.329992
0.096192 0.501002 0.337025
0.098196 0.501002 0.344055
0.100200 0.501002 0.351087
0.102204 0.501002 0.358112
0.104208 0.501002 0.365143
0.106212 0.501002 0.372163
0.108216 0.501002 0.379180
0.110220 0.501002 0.386223
0.112224 0.501002 0.393258
0.114228 0.501002 0.400307
0.116232 0.501002 0.407358
0.118236 0.501002 0.414413
0.120240 0.501002 0.421480
0.122244 0.501002 0.428531
0.124248 0.501002 0.435585
0.126253 0.501002 0.442659
0.128257 0.501002 0.449720
0.130261 0.501002 0.456793
0.132265 0.501002 0.463857
0.134269 0.501002 0.470932
0.136273 0.501002 0.478004
0.138277 0.501002 0.485061
0.140281 0.501002 0.492108
0.142285 0.501002 0.499166
0.144289 0.501002 0.506212
0.146293 0.501002 0.513260
0.148297 0.501002 0.520301
0.150301 0.501002 0.527343
0.152305 0.501002 0.534390
0.154309 0.501002 0.541412
0.156313 0.501002 0.548435
0.158317 0.501002 0.555428
0.160321 0.501002 0.562433
0.162325 0.501002 0.569410
0.164329 0.501002 0.576389
0.166333 0.501002 0.583358
0.168337 0.501002 0.590321
0.170341 0.501002 0.597309
0.172345 0.501002 0.604276
0.174349 0.501002 0.611251
0.176353 0.501002 0.618208
0.178357 0.501002 0.625175
0.180361 0.501002 0.632128
0.182365 0.501002 0.639065
0.184369 0.501002 0.645981
0.186373 0.501002 0.652886
0.188377 0.501002 0.659775
0.190381 0.501002 0.666662
0.192385 0.501002 0.673524
0.194389 0.501002 0.680366
0.196393 0.501002 0.687189
0.198397 0.501002 0.693994
0.200401 0.501002 0.700795
0.202405 0.501002 0.707557
0.204409 0.501002 0.714309
0.206413 0.501002 0.721017
0.208417 0.501002 0.727714
0.210421 0.501002 0.734393
0.212425 0.501002 0.741054
0.214429 0.501002 0.747685
0.216433 0.501002 0.754290
0.218437 0.501002 0.760858
0.220441 0.501002 0.767411
0.222445 0.501002 0.773937
0.224449 0.501002 0.780446
0.226453 0.501002 0.786921
0.228457 0.501002 0.793361
0.230461 0.501002 0.799766
0.232465 0.501002 0.806135
0.234469 0.501002 0.812487
0.236473 0.501002 0.818807
0.238477 0.501002 0.825112
0.240481 0.501002 0.831379
0.242485 0.501002 0.837601
0.244489 0.501002 0.843787
0.246493 0.501002 0.849918
0.248497 0.501002 0.856010
0.250501 0.501002 0.862078
0.252505 0.501002 0.868107
0.254509 0.501002 0.874109
0.256513 0.501002 0.880077
0.258517 0.501002 0.886003
0.260521 0.501002 0.891880
0.262525 0.501002 0.897703
0.264529 0.501002 0.903475
0.266533 0.501002 0.909167
0.268537 0.501002 0.914812
0.270541 0.501002 0.920385
0.272545 0.501002 0.925904
0.274549 0.501002 0.931361
0.276553 0.501002 0.936771
0.278557 0.501002 0.942112
0.280561 0.501002 0.947401
0.282565 0.501002 0.952644
0.284569 0.501002 0.957827
0.286573 0.501002 0.962951
0.288577 0.501002 0.968021
0.290581 0.501002 0.973033
0.292585 0.501002 0.977977
0.294589 0.501002 0.982869
0.296593 0.501002 0.987701
0.298597 0.501002 0.992456
0.300601 0.501002 0.997149
0.302605 0.501002 1.001784
0.304609 0.501002 1.006348
0.306613 0.501002 1.010842
0.308617 0.501002 1.015271
0.310621 0.501002 1.019636
0.312625 0.501002 1.023918
0.314629 0.501002 1.028145
0.316633 0.501002 1.032293
0.318637 0.501002 1.036368
0.320641 0.501002 1.040361
0.322645 0.501002 1.044296
0.324649 0.501002 1.048149
0.326653 0.501002 1.051921
0.328657 0.501002 1.055618
0.330661 0.501002 1.059241
0.332665 0.501002 1.062781
0.334669 0.501002 1.066242
0.336673 0.501002 1.069624
0.338677 0.501002 1.072932
0.340681 0.501002 1.076149
0.342685 0.501002 1.079298
0.344689 0.501002 1.082358
0.346693 0.501002 1.085344
0.348697 0.501002 1.088237
0.350701 0.501002 1.091060
0.352705 0.501002 1.093796
0.354709 0.501002 1.096449
0.356713 0.501002 1.099018
0.358717 0.501002 1.101504
0.360721 0.501002 1.103908
0.362725 0.501002 1.106227
0.364729 0.501002 1.108464
0.366733 0.501002 1.110618
0.368737 0.501002 1.112689
0.370741 0.501002 1.114683
0.372745 0.501002 1.116587
0.374750 0.501002 1.118414
0.376754 0.501002 1.120154
0.378758 0.501002 1.121823
0.380762 0.501002 1.123399
0.382766 0.501002 1.124900
0.384770 0.501002 1.126318
0.386774 0.501002 1.127666
0.388778 0.501002 1.128927
0.390782 0.501002 1.130105
0.392786 0.501002 1.131209
0.394790 0.501002 1.132242
0.396794 0.501002 1.133194
0.398798 0.501002 1.134062
0.400802 0.501002 1.134859
0.402806 0.501002 1.135593
0.404810 0.501002 1.136246
0.406814 0.501002 1.136817
0.408818 0.501002 1.137313
0.410822 0.501002 1.137760
0.412826 0.501002 1.138124
0.414830 0.501002 1.138413
0.416834 0.501002 1.138621
0.418838 0.501002 1.138790
0.420842 0.501002 1.138880
0.422846 0.501002 1.138901
0.424850 0.501002 1.138842
0.426854 0.501002 1.138738
0.428858 0.501002 1.138568
0.430862 0.501002 1.138336
0.432866 0.501002 1.138032
0.434870 0.501002 1.137670
0.436874 0.501002 1.137249
0.438878 0.501002 1.136778
0.440882 0.501002 1.136244
0.442886 0.501002 1.135649
0.444890 0.501002 1.134996
0.446894 0.501002 1.134292
0.448898 0.501002 1.133532
0.450902 0.501002 1.132723
0.452906 0.501002 1.131858
0.454910 0.501002 1.130942
0.456914 0.501002 1.129967
0.458918 0.501002 1.128943
0.460922 0.501002 1.127868
0.462926 0.501002 1.126759
0.464930 0.501002 1.125598
0.466934 0.501002 1.124375
0.468938 0.501002 1.123098
0.470942 0.501002 1.121776
0.472946 0.501002 1.120417
0.474950 0.501002 1.119021
0.476954 0.501002 1.117578
0.478958 0.501002 1.116051
0.480962 0.501002 1.114474
0.482966 0.501002 1.112830
0.484970 0.501002 1.111151
0.486974 0.501002 1.109414
0.488978 0.501002 1.107637
0.490982 0.501002 1.105779
0.492986 0.501002 1.103881
0.494990 0.501002 1.101931
0.496994 0.501002 1.099951
0.498998 0.501002 1.097944
0.501002 0.501002 1.095906
0.503006 0.501002 1.093839
0.505010 0.501002 1.091738
0.507014 0.501002 1.089604
0.509018 0.501002 1.087429
0.511022 0.501002 1.085207
0.513026 0.501002 1.082934
0.515030 0.501002 1.080608
0.517034 0.501002 1.078231
0.519038 0.501002 1.075813
0.521042 0.501002 1.073348
0.523046 0.501002 1.070845
0.525050 0.501002 1.068296
0.527054 0.501002 1.065712
0.529058 0.501002 1.063087
0.531062 0.501002 1.060428
