1 1 0.000233
1 2 0.000467
1 3 0.000700
1 4 0.000935
1 5 0.001170
1 6 0.001407
1 7 0.001645
1 8 0.001885
1 9 0.002127
1 10 0.002371
1 11 0.002617
1 12 0.002867
1 13 0.003120
1 14 0.003377
1 15 0.003637
1 16 0.003902
1 17 0.004172
1 18 0.004448
1 19 0.004729
1 20 0.005018
1 21 0.005313
1 22 0.005618
1 23 0.005929
1 24 0.006252
1 25 0.006584
1 26 0.006930
1 27 0.007286
1 28 0.007658
1 29 0.008043
1 30 0.008447
1 31 0.008868
1 32 0.009310
1 33 0.009772
1 34 0.010261
1 35 0.010773
1 36 0.011317
1 37 0.011890
1 38 0.012501
1 39 0.013147
1 40 0.013838
1 41 0.014573
1 42 0.015362
1 43 0.016205
1 44 0.017112
1 45 0.018086
1 46 0.019139
1 47 0.020274
1 48 0.021505
1 49 0.022837
1 50 0.024286
2 1 0.000466
2 2 0.000933
2 3 0.001401
2 4 0.001870
2 5 0.002341
2 6 0.002814
2 7 0.003290
2 8 0.003769
2 9 0.004253
2 10 0.004740
2 11 0.005235
2 12 0.005732
2 13 0.006239
2 14 0.006750
2 15 0.007273
2 16 0.007801
2 17 0.008342
2 18 0.008892
2 19 0.009456
2 20 0.010031
2 21 0.010623
2 22 0.011228
2 23 0.011854
2 24 0.012496
2 25 0.013163
2 26 0.013849
2 27 0.014564
2 28 0.015303
2 29 0.016077
2 30 0.016879
2 31 0.017722
2 32 0.018601
2 33 0.019528
2 34 0.020498
2 35 0.021525
2 36 0.022605
2 37 0.023753
2 38 0.024966
2 39 0.026260
2 40 0.027632
2 41 0.029103
2 42 0.030670
2 43 0.032355
2 44 0.034159
2 45 0.036105
2 46 0.038198
2 47 0.040463
2 48 0.042909
2 49 0.045567
2 50 0.048448
3 1 0.000699
3 2 0.001400
3 3 0.002101
3 4 0.002805
3 5 0.003510
3 6 0.004221
3 7 0.004934
3 8 0.005654
3 9 0.006377
3 10 0.007110
3 11 0.007848
3 12 0.008598
3 13 0.009353
3 14 0.010124
3 15 0.010902
3 16 0.011699
3 17 0.012505
3 18 0.013333
3 19 0.014173
3 20 0.015039
3 21 0.015921
3 22 0.016832
3 23 0.017764
3 24 0.018731
3 25 0.019723
3 26 0.020756
3 27 0.021820
3 28 0.022932
3 29 0.024082
3 30 0.025289
3 31 0.026542
3 32 0.027863
3 33 0.029241
3 34 0.030698
3 35 0.032225
3 36 0.033846
3 37 0.035553
3 38 0.037371
3 39 0.039294
3 40 0.041351
3 41 0.043537
3 42 0.045883
3 43 0.048388
3 44 0.051086
3 45 0.053978
3 46 0.057105
3 47 0.060473
3 48 0.064125
3 49 0.068075
3 50 0.072374
4 1 0.000932
4 2 0.001865
4 3 0.002801
4 4 0.003738
4 5 0.004680
4 6 0.005625
4 7 0.006578
4 8 0.007534
4 9 0.008502
4 10 0.009475
4 11 0.010462
4 12 0.011456
4 13 0.012468
4 14 0.013489
4 15 0.014531
4 16 0.015585
4 17 0.016665
4 18 0.017760
4 19 0.018886
4 20 0.020031
4 21 0.021211
4 22 0.022416
4 23 0.023663
4 24 0.024941
4 25 0.026267
4 26 0.027631
4 27 0.029054
4 28 0.030522
4 29 0.032059
4 30 0.033651
4 31 0.035325
4 32 0.037068
4 33 0.038906
4 34 0.040828
4 35 0.042863
4 36 0.045001
4 37 0.047273
4 38 0.049671
4 39 0.052229
4 40 0.054941
4 41 0.057845
4 42 0.060938
4 43 0.064262
4 44 0.067817
4 45 0.071652
4 46 0.075772
4 47 0.080232
4 48 0.085044
4 49 0.090270
4 50 0.095931
5 1 0.001165
5 2 0.002332
5 3 0.003499
