1 1 0.014985
1 2 0.029957
1 3 0.044889
1 4 0.059781
1 5 0.074595
1 6 0.089341
1 7 0.103970
1 8 0.118504
1 9 0.132881
1 10 0.147135
1 11 0.161194
1 12 0.175103
1 13 0.188778
1 14 0.202278
1 15 0.215508
1 16 0.228539
1 17 0.241267
1 18 0.253775
1 19 0.265951
1 20 0.277891
1 21 0.289476
1 22 0.300815
1 23 0.311782
1 24 0.322499
1 25 0.332835
1 26 0.342924
1 27 0.352631
1 28 0.362103
1 29 0.371197
1 30 0.380074
1 31 0.388586
1 32 0.396904
1 33 0.404875
1 34 0.412678
1 35 0.420155
1 36 0.427492
1 37 0.434526
1 38 0.441447
1 39 0.448085
1 40 0.454633
1 41 0.460915
1 42 0.467126
1 43 0.473080
1 44 0.478973
1 45 0.484611
1 46 0.490187
1 47 0.495501
1 48 0.500742
1 49 0.505701
1 50 0.510564
2 1 0.015539
2 2 0.031057
2 3 0.046547
2 4 0.061975
2 5 0.077344
2 6 0.092611
2 7 0.107790
2 8 0.122824
2 9 0.137741
2 10 0.152470
2 11 0.167052
2 12 0.181406
2 13 0.195581
2 14 0.209488
2 15 0.223189
2 16 0.236583
2 17 0.249746
2 18 0.262567
2 19 0.275135
2 20 0.287333
2 21 0.299262
2 22 0.310798
2 23 0.322056
2 24 0.332906
2 25 0.343478
2 26 0.353636
2 27 0.363524
2 28 0.373000
2 29 0.382221
2 30 0.391042
2 31 0.399631
2 32 0.407838
2 33 0.415840
2 34 0.423485
2 35 0.430956
2 36 0.438095
2 37 0.445092
2 38 0.451784
2 39 0.458364
2 40 0.464660
2 41 0.470871
2 42 0.476815
2 43 0.482691
2 44 0.488310
2 45 0.493869
2 46 0.499172
2 47 0.504410
2 48 0.509380
2 49 0.514271
2 50 0.518869
3 1 0.016113
3 2 0.032211
3 3 0.048266
3 4 0.064275
3 5 0.080197
3 6 0.096041
3 7 0.111755
3 8 0.127359
3 9 0.142788
3 10 0.158073
3 11 0.173139
3 12 0.188028
3 13 0.202653
3 14 0.217068
3 15 0.231177
3 16 0.245045
3 17 0.258566
3 18 0.271820
3 19 0.284690
3 20 0.297271
3 21 0.309441
3 22 0.321306
3 23 0.332738
3 24 0.343859
3 25 0.354536
3 26 0.364904
3 27 0.374827
3 28 0.384454
3 29 0.393645
3 30 0.402560
3 31 0.411057
3 32 0.419308
3 33 0.427164
3 34 0.434809
3 35 0.442089
3 36 0.449194
3 37 0.455965
3 38 0.462598
3 39 0.468927
3 40 0.475149
3 41 0.481093
3 42 0.486956
3 43 0.492559
3 44 0.498098
3 45 0.503385
3 46 0.508614
3 47 0.513587
3 48 0.518496
3 49 0.523132
3 50 0.527682
4 1 0.016715
4 2 0.033408
4 3 0.050068
4 4 0.066661
4 5 0.083187
4 6 0.099601
4 7 0.115914
4 8 0.132068
4 9 0.148085
4 10 0.163895
4 11 0.179533
4 12 0.194914
4 13 0.210087
4 14 0.224956
4 15 0.239580
4 16 0.253855
4 17 0.267851
4 18 0.281455
4 19 0.294752
4 20 0.307622
4 21 0.320162
4 22 0.332246
4 23 0.343988
4 24 0.355255
4 25 0.366176
4 26 0.376617
4 27 0.386719
4 28 0.396345
4 29 0.405652
4 30 0.414498
4 31 0.423052
4 32 0.431172
4 33 0.439037
4 34 0.446499
4 35 0.453747
4 36 0.460628
4 37 0.467338
4 38 0.473717
4 39 0.479966
4 40 0.485917
4 41 0.491773
4 42 0.497359
4 43 0.502875
4 44 0.508139
4 45 0.513349
4 46 0.518313
4 47 0.523224
4 48 0.527883
4 49 0.532476
4 50 0.536795
5 1 0.017339
5 2 0.034661
5 3 0.051937
5 4 0.069161
5 5 0.086291
5 6 0.103333
5 7 0.120233
5 8 0.137008
5 9 0.153590
5 10 0.170008
5 11 0.186182
5 12 0.202151
5 13 0.217825
5 14 0.233252
5 15 0.248333
5 16 0.263128
5 17 0.277527
5 18 0.291604
5 19 0.305242
5 20 0.318528
5 21 0.331339
5 22 0.343776
5 23 0.355711
5 24 0.367263
5 25 0.378298
5 26 0.388951
5 27 0.399087
5 28 0.408855
5 29 0.418119
5 30 0.427041
5 31 0.435483
5 32 0.443621
5 33 0.451313
5 34 0.458745
5 35 0.465772
5 36 0.472587
5 37 0.479041
5 38 0.485332
5 39 0.491302
5 40 0.497155
5 41 0.502724
5 42 0.508212
5 43 0.513444
5 44 0.518621
5 45 0.523559
5 46 0.528455
5 47 0.533115
5 48 0.537730
5 49 0.542096
5 50 0.546398
6 1 0.017993
6 2 0.035961
6 3 0.053894
6 4 0.071754
6 5 0.089542
6 6 0.107207
6 7 0.124760
6 8 0.142140
6 9 0.159366
6 10 0.176365
6 11 0.193166
6 12 0.209684
6 13 0.225960
6 14 0.241896
6 15 0.257544
6 16 0.272797
6 17 0.287719
6 18 0.302193
6 19 0.316298
6 20 0.329911
6 21 0.343124
6 22 0.355808
6 23 0.368073
6 24 0.379787
6 25 0.391074
6 26 0.401802
6 27 0.412112
6 28 0.421870
6 29 0.431232
6 30 0.440065
6 31 0.448538
6 32 0.456516
6 33 0.464182
6 34 0.471397
6 35 0.478354
6 36 0.484909
6 37 0.491264
6 38 0.497267
6 39 0.503124
6 40 0.508677
6 41 0.514131
6 42 0.519321
6 43 0.524450
6 44 0.529343
6 45 0.534200
6 46 0.538835
6 47 0.543442
6 48 0.547825
6 49 0.552173
6 50 0.556278
7 1 0.018670
7 2 0.037321
7 3 0.055923
7 4 0.074469
7 5 0.092915
7 6 0.111264
7 7 0.129462
7 8 0.147520
7 9 0.165370
7 10 0.183035
7 11 0.200434
7 12 0.217599
7 13 0.234436
7 14 0.250988
7 15 0.267151
7 16 0.282980
7 17 0.298359
7 18 0.313355
7 19 0.327848
7 20 0.341918
7 21 0.355437
7 22 0.368503
7 23 0.380986
7 24 0.392999
7 25 0.404410
7 26 0.415351
7 27 0.425690
7 28 0.435576
7 29 0.444877
7 30 0.453758
7 31 0.462089
7 32 0.470048
7 33 0.477503
7 34 0.484645
7 35 0.491338
7 36 0.497783
7 37 0.503838
7 38 0.509710
7 39 0.515250
7 40 0.520667
7 41 0.525804
7 42 0.530868
7 43 0.535694
7 44 0.540484
7 45 0.545063
7 46 0.549629
7 47 0.553993
7 48 0.558348
7 49 0.562493
7 50 0.566613
8 1 0.019378
8 2 0.038730
8 3 0.058044
8 4 0.077283
8 5 0.096443
8 6 0.115474
8 7 0.134384
8 8 0.153108
8 9 0.171663
8 10 0.189973
8 11 0.208063
8 12 0.225841
8 13 0.243345
8 14 0.260471
8 15 0.277264
8 16 0.293613
8 17 0.309572
